stepCount, stepTime,meanA,varA,meanB,varB,meanC,varC,meanD,varD,reaction
3438,1.2474405798683E-05,37.45,545.2075,67.13,1412.0931,33.56,387.5664,68.51,1474.7299,3 
3439,0.000173324628778268,37.45,545.2075,67.13,1412.0931,33.55,387.3475,68.52,1475.8296,3 
3440,3.48501818898999E-05,37.44,544.8664,67.14,1412.4804,33.55,387.3475,68.52,1475.8296,1 
3441,3.97343348650905E-05,37.43,544.7051,67.15,1413.2075,33.55,387.3475,68.52,1475.8296,1 
3442,4.67186464040193E-05,37.43,544.7051,67.15,1413.2075,33.54,387.4084,68.53,1477.4891,3 
3443,0.000388353813152077,37.43,544.7051,67.15,1413.2075,33.53,387.8091,68.54,1477.8884,3 
3444,0.000297782014673048,37.42,544.4636,67.16,1413.9144,33.53,387.8091,68.54,1477.8884,1 
3445,0.000114045880393429,37.41,544.5219,67.17,1414.7211,33.53,387.8091,68.54,1477.8884,1 
3446,4.50052387632257E-06,37.41,544.5219,67.17,1414.7211,33.52,387.3296,68.55,1477.7275,3 
3447,1.66370167668309E-05,37.41,544.5219,67.17,1414.7211,33.51,386.6299,68.56,1477.7864,3 
3448,8.4515990562898E-05,37.41,544.5219,67.17,1414.7211,33.5,386.17,68.57,1477.6451,3 
3449,0.000595691394853406,37.4,544.16,67.18,1415.6676,33.5,386.17,68.57,1477.6451,1 
3450,0.000194299306732009,37.39,543.6779,67.19,1415.8139,33.5,386.17,68.57,1477.6451,1 
3451,0.000250219197558627,37.38,543.3556,67.2,1415.42,33.5,386.17,68.57,1477.6451,1 
3452,0.000135931835441863,37.38,543.3556,67.2,1415.42,33.49,385.8699,68.58,1477.2836,3 
3453,1.86667783550238E-05,37.38,543.3556,67.2,1415.42,33.48,385.2696,68.59,1477.5619,3 
3454,5.90155428514758E-06,37.37,543.1931,67.21,1417.1259,33.48,385.2696,68.59,1477.5619,1 
3455,3.20905527668227E-05,37.37,543.1931,67.21,1417.1259,33.47,385.0691,68.6,1478.74,3 
3456,0.00014058432954773,37.36,543.4904,67.22,1417.6516,33.47,385.0691,68.6,1478.74,1 
3457,9.1003622815224E-06,37.35,542.8275,67.23,1417.3371,33.47,385.0691,68.6,1478.74,1 
3458,7.71362315776529E-05,37.34,543.2044,67.24,1418.2824,33.47,385.0691,68.6,1478.74,1 
3459,1.13209716010997E-05,37.34,543.2044,67.24,1418.2824,33.46,385.2284,68.61,1479.9379,3 
3460,0.000122238719629142,37.34,543.2044,67.24,1418.2824,33.45,384.6475,68.62,1479.2756,3 
3461,7.91337040024165E-06,37.33,543.6211,67.25,1419.1275,33.45,384.6475,68.62,1479.2756,1 
3462,1.05507917858389E-05,37.32,543.4776,67.26,1420.8524,33.45,384.6475,68.62,1479.2756,1 
3463,2.18912179324327E-05,37.31,543.3939,67.27,1421.4371,33.45,384.6475,68.62,1479.2756,1 
3464,1.15914745786626E-05,37.3,543.35,67.28,1422.7816,33.45,384.6475,68.62,1479.2756,1 
3465,0.000206204942369859,37.29,543.2059,67.29,1423.5259,33.45,384.6475,68.62,1479.2756,1 
3466,2.80501277401016E-05,37.28,543.1216,67.3,1423.65,33.45,384.6475,68.62,1479.2756,1 
3467,0.000802012512963003,37.27,542.4771,67.31,1423.3539,33.45,384.6475,68.62,1479.2756,1 
3468,0.000246062737210215,37.27,542.4771,67.31,1423.3539,33.44,384.3264,68.63,1479.6531,3 
3469,0.000244395463054521,37.26,542.9124,67.32,1424.2176,33.44,384.3264,68.63,1479.6531,1 
3470,0.000218631330631527,37.25,542.5875,67.33,1424.6211,33.44,384.3264,68.63,1479.6531,1 
3471,4.19259256478094E-05,37.25,542.5875,67.33,1424.6211,33.43,383.7451,68.64,1479.9504,3 
3472,0.000238848964625652,37.25,542.5875,67.33,1424.6211,33.42,383.6036,68.65,1479.9475,3 
3473,6.86831498124191E-05,37.25,542.5875,67.33,1424.6211,33.41,382.9219,68.66,1480.0244,3 
3474,7.9424209512639E-05,37.25,542.5875,67.33,1424.6211,33.4,382.48,68.67,1480.7611,3 
3475,0.000311325459375143,37.25,542.5875,67.33,1424.6211,33.39,382.6179,68.68,1482.2376,3 
3476,8.55647003220173E-05,37.25,542.5875,67.33,1424.6211,33.38,382.3156,68.69,1482.2339,3 
3477,0.000341176920849346,37.24,542.5824,67.34,1424.0044,33.38,382.3156,68.69,1482.2339,1 
3478,5.51189575115245E-05,37.24,542.5824,67.34,1424.0044,33.37,382.3931,68.7,1483.91,3 
3479,2.25192136610734E-05,37.25,542.6275,67.33,1422.6611,33.37,382.3931,68.7,1483.91,2 
3480,0.000408228880517907,37.24,542.7824,67.34,1423.5044,33.37,382.3931,68.7,1483.91,1 
3481,0.000540490592424661,37.23,542.4571,67.35,1424.1075,33.37,382.3931,68.7,1483.91,1 
3482,3.05828746491529E-06,37.23,542.4571,67.35,1424.1075,33.36,382.2104,68.71,1484.7659,3 
3483,0.00021620708661647,37.23,542.4571,67.35,1424.1075,33.35,381.9275,68.72,1483.5416,3 
3484,4.98287631715333E-05,37.23,542.4571,67.35,1424.1075,33.34,381.7644,68.73,1484.4171,3 
3485,0.000142792667520284,37.23,542.4571,67.35,1424.1075,33.33,381.5811,68.74,1485.6124,3 
3486,0.000637044731626134,37.23,542.4571,67.35,1424.1075,33.32,381.0976,68.75,1485.1875,3 
3487,6.84562198829739E-05,37.23,542.4571,67.35,1424.1075,33.31,380.9139,68.76,1486.6824,3 
3488,5.69527170272465E-05,37.22,542.3916,67.36,1424.2504,33.31,380.9139,68.76,1486.6824,1 
3489,0.000413699178703907,37.21,542.0459,67.37,1425.0931,33.31,380.9139,68.76,1486.6824,1 
3490,0.00023260388926647,37.2,541.76,67.38,1425.6556,33.31,380.9139,68.76,1486.6824,1 
3491,0.000175394109300864,37.19,541.7139,67.39,1426.9979,33.31,380.9139,68.76,1486.6824,1 
3492,8.24366270561998E-05,37.19,541.7139,67.39,1426.9979,33.3,380.35,68.77,1486.7171,3 
3493,3.34055709348488E-06,37.18,541.2276,67.4,1427.14,33.3,380.35,68.77,1486.7171,1 
3494,8.91719933194115E-05,37.17,541.4411,67.41,1428.3419,33.3,380.35,68.77,1486.7171,1 
3495,4.39953773097931E-05,37.16,540.9744,67.42,1428.5036,33.3,380.35,68.77,1486.7171,1 
3496,7.06620478385439E-06,37.15,540.8875,67.43,1428.7451,33.3,380.35,68.77,1486.7171,1 
3497,3.58186548294545E-05,37.14,540.7204,67.44,1430.2064,33.3,380.35,68.77,1486.7171,1 
3498,0.000157031554543203,37.14,540.7204,67.44,1430.2064,33.29,380.1059,68.78,1486.8116,3 
3499,8.91701651949678E-05,37.13,541.2931,67.45,1430.6875,33.29,380.1059,68.78,1486.8116,1 
3500,8.64862828584414E-05,37.13,541.2931,67.45,1430.6875,33.28,379.5416,68.79,1487.1259,3 
3501,1.04044647407574E-05,37.12,541.0856,67.46,1431.7684,33.28,379.5416,68.79,1487.1259,1 
3502,5.32241977084091E-05,37.12,541.0856,67.46,1431.7684,33.27,379.0971,68.8,1487,3 
3503,0.000330001377521042,37.11,541.1979,67.47,1432.3291,33.27,379.0971,68.8,1487,1 
3504,2.4559546135429E-05,37.11,541.1979,67.47,1432.3291,33.26,379.0124,68.81,1487.6139,3 
3505,0.000106765658696381,37.11,541.1979,67.47,1432.3291,33.25,378.9875,68.82,1488.7076,3 
3506,3.23898453288125E-05,37.1,541.01,67.48,1433.4296,33.25,378.9875,68.82,1488.7076,1 
3507,0.000154954474656139,37.1,541.01,67.48,1433.4296,33.24,378.8424,68.83,1489.6011,3 
3508,0.000108565630190871,37.1,541.01,67.48,1433.4296,33.23,378.8371,68.84,1491.1744,3 
3509,3.57725230524247E-05,37.09,540.8819,67.49,1435.1699,33.23,378.8371,68.84,1491.1744,1 
3510,0.000133509661758204,37.09,540.8819,67.49,1435.1699,33.22,378.7116,68.85,1492.3675,3 
3511,2.83104287431101E-06,37.09,540.8819,67.49,1435.1699,33.21,378.5059,68.86,1492.0804,3 
3512,0.000171335495661949,37.08,540.7336,67.5,1436.65,33.21,378.5059,68.86,1492.0804,1 
3513,7.1587140821195E-05,37.07,540.6851,67.51,1436.8099,33.21,378.5059,68.86,1492.0804,1 
3514,5.43320291125535E-05,37.06,540.3564,67.52,1436.8296,33.21,378.5059,68.86,1492.0804,1 
3515,6.91574673257858E-05,37.05,540.3275,67.53,1436.8291,33.21,378.5059,68.86,1492.0804,1 
3516,0.000929369057894979,37.05,540.3275,67.53,1436.8291,33.2,378.86,68.87,1492.0531,3 
3517,0.000119665676652385,37.04,539.7584,67.54,1436.9884,33.2,378.86,68.87,1492.0531,1 
3518,0.000162700161462225,37.04,539.7584,67.54,1436.9884,33.19,378.7939,68.88,1492.6856,3 
3519,8.34400504283282E-05,37.04,539.7584,67.54,1436.9884,33.18,378.5076,68.89,1492.6979,3 
3520,0.000193709216337425,37.04,539.7584,67.54,1436.9884,33.19,378.6939,68.88,1491.2056,4 
3521,0.000190738543652842,37.04,539.7584,67.54,1436.9884,33.18,377.9676,68.89,1490.8379,3 
3522,0.000201252761935381,37.03,539.5891,67.55,1438.1075,33.18,377.9676,68.89,1490.8379,1 
3523,0.000830626642674465,37.03,539.5891,67.55,1438.1075,33.17,378.0611,68.9,1490.87,3 
3524,0.000150761343265715,37.03,539.5891,67.55,1438.1075,33.16,377.3944,68.91,1490.9619,3 
3525,2.38277951657365E-05,37.03,539.5891,67.55,1438.1075,33.15,376.9675,68.92,1490.8536,3 
3526,1.72305304022595E-07,37.03,539.5891,67.55,1438.1075,33.14,376.4204,68.93,1490.9051,3 
3527,0.000238423920294738,37.03,539.5891,67.55,1438.1075,33.13,375.8931,68.94,1490.9764,3 
3528,7.30158663260552E-05,37.02,539.0796,67.56,1438.1264,33.13,375.8931,68.94,1490.9764,1 
3529,7.18731006212114E-05,37.01,538.9299,67.57,1437.7251,33.13,375.8931,68.94,1490.9764,1 
3530,0.000309698627551321,37.01,538.9299,67.57,1437.7251,33.12,376.1256,68.95,1490.9075,3 
3531,0.000100887142924064,37.01,538.9299,67.57,1437.7251,33.11,375.8379,68.96,1490.5584,3 
3532,0.000250185223073749,37,539.64,67.58,1437.5836,33.11,375.8379,68.96,1490.5584,1 
3533,2.90227050224178E-05,36.99,539.8699,67.59,1438.8019,33.11,375.8379,68.96,1490.5584,1 
3534,0.0001367315780612,36.98,539.8396,67.6,1438.06,33.11,375.8379,68.96,1490.5584,1 
3535,0.000229654024398268,36.98,539.8396,67.6,1438.06,33.1,375.97,68.97,1491.7891,3 
3536,0.000140619271972926,36.98,539.8396,67.6,1438.06,33.09,375.5619,68.98,1491.6996,3 
3537,1.60763828082278E-05,36.97,539.2891,67.61,1438.3779,33.09,375.5619,68.98,1491.6996,1 
3538,9.64218936989271E-05,36.96,538.9784,67.62,1438.4156,33.09,375.5619,68.98,1491.6996,1 
3539,0.000251161968503906,36.96,538.9784,67.62,1438.4156,33.08,375.0136,68.99,1492.0299,3 
3540,0.000159649333575162,36.96,538.9784,67.62,1438.4156,33.07,374.1851,69,1491.28,3 
3541,1.91130762946242E-05,36.96,538.9784,67.62,1438.4156,33.06,373.9564,69.01,1492.4899,3 
3542,0.000586500516647744,36.96,538.9784,67.62,1438.4156,33.05,373.9875,69.02,1492.3196,3 
3543,0.000344459099570531,36.95,538.6475,67.63,1439.2531,33.05,373.9875,69.02,1492.3196,1 
3544,3.45304514868733E-05,36.94,538.1164,67.64,1439.5904,33.05,373.9875,69.02,1492.3196,1 
3545,0.000137458939717673,36.94,538.1164,67.64,1439.5904,33.04,373.5584,69.03,1493.0691,3 
3546,0.00126212911518372,36.93,538.2051,67.65,1439.5875,33.04,373.5584,69.03,1493.0691,1 
3547,7.43044291694665E-06,36.93,538.2051,67.65,1439.5875,33.03,373.3891,69.04,1492.3384,3 
3548,0.00022593120686142,36.93,538.2051,67.65,1439.5875,33.02,373.1996,69.05,1492.5875,3 
3549,0.000511196325090262,36.92,538.4536,67.66,1440.8244,33.02,373.1996,69.05,1492.5875,1 
3550,0.000259951792707344,36.91,538.8619,67.67,1440.3011,33.02,373.1996,69.05,1492.5875,1 
3551,0.00018327008184774,36.9,538.83,67.68,1440.4776,33.02,373.1996,69.05,1492.5875,1 
3552,0.000117563109783851,36.9,538.83,67.68,1440.4776,33.01,373.7499,69.06,1493.0964,3 
3553,0.000467345974243162,36.9,538.83,67.68,1440.4776,33,373.5,69.07,1493.4651,3 
3554,0.000116051994176607,36.9,538.83,67.68,1440.4776,32.99,373.3299,69.08,1494.6736,3 
3555,0.000250727859297422,36.9,538.83,67.68,1440.4776,32.98,373.1196,69.09,1495.9019,3 
3556,6.61995444957403E-05,36.89,539.0379,67.69,1441.3939,32.98,373.1196,69.09,1495.9019,1 
3557,5.6214622945941E-05,36.89,539.0379,67.69,1441.3939,32.97,372.8691,69.1,1496.21,3 
3558,1.46354299976771E-05,36.89,539.0379,67.69,1441.3939,32.96,372.8584,69.11,1497.3179,3 
3559,9.6744911896152E-07,36.89,539.0379,67.69,1441.3939,32.97,373.1491,69.1,1497.31,4 
3560,9.09393251681426E-05,36.88,538.3256,67.7,1441.23,32.97,373.1491,69.1,1497.31,1 
3561,8.21612375143593E-05,36.87,537.8331,67.71,1441.3459,32.97,373.1491,69.1,1497.31,1 
3562,0.00011407367639892,36.86,537.8204,67.72,1442.0616,32.97,373.1491,69.1,1497.31,1 
3563,6.73562921576129E-05,36.85,537.3075,67.73,1442.4171,32.97,373.1491,69.1,1497.31,1 
3564,0.00025992077649552,36.84,537.1744,67.74,1442.0324,32.97,373.1491,69.1,1497.31,1 
3565,0.000126547529803975,36.83,536.6811,67.75,1442.0675,32.97,373.1491,69.1,1497.31,1 
3566,0.000391723663195079,36.83,536.6811,67.75,1442.0675,32.96,373.1584,69.11,1498.4379,3 
3567,0.000141253743847228,36.83,536.6811,67.75,1442.0675,32.95,372.9475,69.12,1499.1656,3 
3568,0.000289710514072027,36.83,536.6811,67.75,1442.0675,32.94,372.9564,69.13,1499.5131,3 
3569,0.000282535657505506,36.82,536.0876,67.76,1441.4224,32.94,372.9564,69.13,1499.5131,1 
3570,0.000338655410545316,36.81,535.9539,67.77,1442.1771,32.94,372.9564,69.13,1499.5131,1 
3571,0.000582018704971833,36.81,535.9539,67.77,1442.1771,32.93,372.7251,69.14,1499.6204,3 
3572,9.36872271141846E-06,36.8,535.92,67.78,1443.5316,32.93,372.7251,69.14,1499.6204,1 
3573,0.000289178416447043,36.79,535.3659,67.79,1443.7059,32.93,372.7251,69.14,1499.6204,1 
3574,9.03374015334167E-06,36.78,535.4316,67.8,1444.52,32.93,372.7251,69.14,1499.6204,1 
3575,0.00015929985901969,36.77,535.4171,67.81,1445.8939,32.93,372.7251,69.14,1499.6204,1 
3576,3.29488698739944E-06,36.77,535.4171,67.81,1445.8939,32.92,372.4536,69.15,1499.2875,3 
3577,0.000242450802894422,36.77,535.4171,67.81,1445.8939,32.91,372.6219,69.16,1500.4944,3 
3578,0.000144580413392915,36.77,535.4171,67.81,1445.8939,32.9,372.51,69.17,1501.7011,3 
3579,3.35734932088501E-05,36.77,535.4171,67.81,1445.8939,32.89,372.4779,69.18,1501.3676,3 
3580,6.25999849255909E-05,36.76,535.4424,67.82,1444.8676,32.89,372.4779,69.18,1501.3676,1 
3581,0.000351261123326202,36.75,534.8475,67.83,1445.0411,32.89,372.4779,69.18,1501.3676,1 
3582,0.00028760565306483,36.74,534.3724,67.84,1445.1944,32.89,372.4779,69.18,1501.3676,1 
3583,7.43867071083592E-05,36.74,534.3724,67.84,1445.1944,32.88,372.0256,69.19,1501.8939,3 
3584,9.90175297965983E-06,36.73,534.2971,67.85,1445.7875,32.88,372.0256,69.19,1501.8939,1 
3585,1.85053618937957E-05,36.72,534.0016,67.86,1445.8404,32.88,372.0256,69.19,1501.8939,1 
3586,0.000233744593062929,36.71,534.2259,67.87,1446.7731,32.88,372.0256,69.19,1501.8939,1 
3587,2.94980866445997E-05,36.71,534.2259,67.87,1446.7731,32.87,371.8931,69.2,1501.9,3 
3588,0.000198852270636436,36.7,534.17,67.88,1447.3856,32.87,371.8931,69.2,1501.9,1 
3589,0.000213487545801343,36.69,533.5539,67.89,1447.0579,32.87,371.8931,69.2,1501.9,1 
3590,0.000168686510672903,36.68,533.9976,67.9,1447.93,32.87,371.8931,69.2,1501.9,1 
3591,4.93159929166727E-05,36.67,533.7211,67.91,1448.0019,32.87,371.8931,69.2,1501.9,1 
3592,2.62576550123666E-06,36.66,533.5844,67.92,1449.4936,32.87,371.8931,69.2,1501.9,1 
3593,8.18350689810568E-05,36.65,533.0875,67.93,1449.8651,32.87,371.8931,69.2,1501.9,1 
3594,6.49006818630937E-05,36.64,533.1104,67.94,1450.4764,32.87,371.8931,69.2,1501.9,1 
3595,0.000433532057213824,36.63,533.3131,67.95,1450.9475,32.87,371.8931,69.2,1501.9,1 
3596,0.000142503573004188,36.62,533.1956,67.96,1452.4584,32.87,371.8931,69.2,1501.9,1 
3597,3.63006802495523E-05,36.62,533.1956,67.96,1452.4584,32.86,371.2404,69.21,1502.0059,3 
3598,2.97445888494455E-05,36.61,532.9579,67.97,1453.1691,32.86,371.2404,69.21,1502.0059,1 
3599,0.000291428601778485,36.6,532.68,67.98,1453.7396,32.86,371.2404,69.21,1502.0059,1 
3600,0.000154263310382269,36.59,532.2019,67.99,1453.8699,32.86,371.2404,69.21,1502.0059,1 
3601,7.46907972597011E-05,36.59,532.2019,67.99,1453.8699,32.85,371.0275,69.22,1503.1116,3 
3602,5.82506994242472E-05,36.59,532.2019,67.99,1453.8699,32.84,370.7344,69.23,1503.1171,3 
3603,4.51743985468092E-05,36.58,531.7436,68,1453.1,32.84,370.7344,69.23,1503.1171,1 
3604,6.31708712343553E-06,36.59,531.6819,67.99,1452.3299,32.84,370.7344,69.23,1503.1171,2 
3605,0.000152918422380705,36.59,531.6819,67.99,1452.3299,32.83,370.8611,69.24,1503.1424,3 
3606,9.43186048984301E-05,36.58,531.7436,68,1453.16,32.83,370.8611,69.24,1503.1424,1 
3607,0.000195985783161545,36.58,531.7436,68,1453.16,32.82,370.7076,69.25,1504.3675,3 
3608,0.000367437014815025,36.57,531.5451,68.01,1454.1099,32.82,370.7076,69.25,1504.3675,1 
3609,0.000545189307826645,36.56,531.6064,68.02,1454.8796,32.82,370.7076,69.25,1504.3675,1 
3610,0.000213997260217259,36.55,531.8675,68.03,1456.3091,32.82,370.7076,69.25,1504.3675,1 
3611,0.00012174079824839,36.55,531.8675,68.03,1456.3091,32.81,370.3539,69.26,1504.9124,3 
3612,0.000348441359891657,36.54,531.9084,68.04,1455.2984,32.81,370.3539,69.26,1504.9124,1 
3613,0.000437169949467279,36.54,531.9084,68.04,1455.2984,32.8,370.16,69.27,1506.3971,3 
3614,0.000246128529930658,36.54,531.9084,68.04,1455.2984,32.79,369.8459,69.28,1505.8816,3 
3615,9.02413636988326E-05,36.53,531.8891,68.05,1455.3075,32.79,369.8459,69.28,1505.8816,1 
3616,0.000336725900100671,36.53,531.8891,68.05,1455.3075,32.78,370.0316,69.29,1506.7059,3 
3617,4.98045016747478E-06,36.53,531.8891,68.05,1455.3075,32.77,369.3971,69.3,1506.83,3 
3618,0.000127295335193313,36.53,531.8891,68.05,1455.3075,32.76,368.5824,69.31,1506.0939,3 
3619,0.000140542275294133,36.53,531.8891,68.05,1455.3075,32.75,368.7875,69.32,1506.5176,3 
3620,9.71386665510092E-05,36.52,531.7696,68.06,1457.0564,32.75,368.7875,69.32,1506.5176,1 
3621,0.000238760766889625,36.51,531.6099,68.07,1458.1851,32.75,368.7875,69.32,1506.5176,1 
3622,6.67778060199705E-07,36.5,531.35,68.08,1458.2736,32.75,368.7875,69.32,1506.5176,1 
3623,0.000315859509192361,36.49,531.1099,68.09,1458.3819,32.75,368.7875,69.32,1506.5176,1 
3624,0.000147387250601438,36.48,531.7496,68.1,1458.99,32.75,368.7875,69.32,1506.5176,1 
3625,9.88756605390269E-05,36.47,531.4291,68.11,1458.5979,32.75,368.7875,69.32,1506.5176,1 
3626,0.000455718866757647,36.46,530.9484,68.12,1458.6456,32.75,368.7875,69.32,1506.5176,1 
3627,0.000239885824027636,36.46,530.9484,68.12,1458.6456,32.74,368.9324,69.33,1508.0011,3 
3628,0.000124439153164766,36.45,530.5075,68.13,1457.8931,32.74,368.9324,69.33,1508.0011,1 
3629,3.50604404513332E-05,36.44,530.5464,68.14,1458.5204,32.74,368.9324,69.33,1508.0011,1 
3630,3.33882765537263E-06,36.43,530.0651,68.15,1458.6875,32.74,368.9324,69.33,1508.0011,1 
3631,0.000140231051767227,36.42,529.3636,68.16,1458.5344,32.74,368.9324,69.33,1508.0011,1 
3632,0.000216534007412301,36.41,528.9019,68.17,1458.7211,32.74,368.9324,69.33,1508.0011,1 
3633,0.000366620630559367,36.41,528.9019,68.17,1458.7211,32.73,368.4171,69.34,1508.0044,3 
3634,7.31073144773208E-05,36.41,528.9019,68.17,1458.7211,32.72,368.2216,69.35,1508.7475,3 
3635,0.000213213572178669,36.4,528.42,68.18,1459.1076,32.72,368.2216,69.35,1508.7475,1 
3636,0.000138369689625248,36.4,528.42,68.18,1459.1076,32.71,368.0259,69.36,1509.8704,3 
3637,0.00030450481363225,36.4,528.42,68.18,1459.1076,32.7,367.81,69.37,1510.4131,3 
3638,0.000125633882414679,36.4,528.42,68.18,1459.1076,32.69,367.6539,69.38,1509.6956,3 
3639,0.000522502575924762,36.41,528.4419,68.17,1459.7411,32.69,367.6539,69.38,1509.6956,2 
3640,0.000519680700013078,36.4,528.58,68.18,1458.7476,32.69,367.6539,69.38,1509.6956,1 
3641,1.19404386293157E-05,36.4,528.58,68.18,1458.7476,32.68,367.1376,69.39,1509.7779,3 
3642,3.67516320901166E-05,36.39,528.6379,68.19,1459.3939,32.68,367.1376,69.39,1509.7779,1 
3643,0.000206727920581791,36.39,528.6379,68.19,1459.3939,32.67,367.2811,69.4,1511.02,3 
3644,8.63483968296825E-06,36.39,528.6379,68.19,1459.3939,32.66,366.7844,69.41,1511.1219,3 
3645,0.000314210373797547,36.39,528.6379,68.19,1459.3939,32.65,366.6875,69.42,1512.3436,3 
3646,0.000126189754903269,36.38,528.7156,68.2,1460.24,32.65,366.6875,69.42,1512.3436,1 
3647,0.000187868798823004,36.38,528.7156,68.2,1460.24,32.64,367.3104,69.43,1512.5051,3 
3648,0.000214954046302909,36.38,528.7156,68.2,1460.24,32.63,366.8331,69.44,1512.6264,3 
3649,0.000305949365596604,36.37,528.7131,68.21,1461.6259,32.63,366.8331,69.44,1512.6264,1 
3650,2.91663769628154E-05,36.37,528.7131,68.21,1461.6259,32.62,366.4156,69.45,1513.3875,3 
3651,0.000137024648828232,36.37,528.7131,68.21,1461.6259,32.61,366.2379,69.46,1513.6484,3 
3652,1.27914605637377E-06,36.37,528.7131,68.21,1461.6259,32.6,365.7,69.47,1513.9891,3 
3653,0.000134478350762281,36.37,528.7131,68.21,1461.6259,32.59,365.6419,69.48,1514.6296,3 
3654,1.28664885333453E-05,36.37,528.7131,68.21,1461.6259,32.58,365.1236,69.49,1514.9899,3 
3655,0.000513931230207952,36.36,528.8304,68.22,1462.1916,32.58,365.1236,69.49,1514.9899,1 
3656,8.67316837402675E-05,36.36,528.8304,68.22,1462.1916,32.57,364.8851,69.5,1515.73,3 
3657,6.13663314693784E-05,36.36,528.8304,68.22,1462.1916,32.56,364.2664,69.51,1515.8699,3 
3658,7.06742009447736E-06,36.35,528.7275,68.23,1463.7171,32.56,364.2664,69.51,1515.8699,1 
3659,7.64072670528396E-05,36.35,528.7275,68.23,1463.7171,32.55,363.7675,69.52,1516.2496,3 
3660,8.03427072028291E-05,36.35,528.7275,68.23,1463.7171,32.54,363.3284,69.53,1516.7891,3 
3661,0.000413116730230655,36.35,528.7275,68.23,1463.7171,32.53,362.9891,69.54,1517.3484,3 
3662,4.83542879621478E-05,36.36,528.8304,68.22,1462.1916,32.53,362.9891,69.54,1517.3484,2 
3663,0.000179284572162375,36.35,528.8875,68.23,1461.7171,32.53,362.9891,69.54,1517.3484,1 
3664,0.00024530979766862,36.35,528.8875,68.23,1461.7171,32.52,362.5896,69.55,1518.1275,3 
3665,4.12797783808574E-05,36.35,528.8875,68.23,1461.7171,32.51,362.9899,69.56,1518.6264,3 
3666,0.000267532543257203,36.35,528.8875,68.23,1461.7171,32.5,362.79,69.57,1519.8651,3 
3667,0.000133916283168552,36.34,528.4244,68.24,1461.8624,32.5,362.79,69.57,1519.8651,1 
3668,0.000226480440303194,36.34,528.4244,68.24,1461.8624,32.49,363.2899,69.58,1519.8636,3 
3669,5.68973570312826E-05,36.33,528.8411,68.25,1461.3475,32.49,363.2899,69.58,1519.8636,1 
3670,0.00077680140940422,36.33,528.8411,68.25,1461.3475,32.48,363.5296,69.59,1519.8019,3 
3671,0.000715948960201972,36.33,528.8411,68.25,1461.3475,32.47,362.7291,69.6,1519.08,3 
3672,0.000371339583823664,36.33,528.8411,68.25,1461.3475,32.46,362.8684,69.61,1519.1179,3 
3673,0.000227901561459011,36.33,528.8411,68.25,1461.3475,32.45,362.1475,69.62,1518.9756,3 
3674,0.0012828703198368,36.33,528.8411,68.25,1461.3475,32.44,362.5064,69.63,1519.6731,3 
3675,0.00016444204445928,36.33,528.8411,68.25,1461.3475,32.43,362.7251,69.64,1520.1104,3 
3676,0.000176979391657388,36.33,528.8411,68.25,1461.3475,32.42,362.6036,69.65,1520.1275,3 
3677,6.22852616039415E-05,36.32,528.4976,68.26,1462.1924,32.42,362.6036,69.65,1520.1275,1 
3678,0.000389724352196591,36.31,528.4539,68.27,1462.8171,32.42,362.6036,69.65,1520.1275,1 
3679,4.64689367127231E-05,36.31,528.4539,68.27,1462.8171,32.41,362.5819,69.66,1520.6844,3 
